0,1,2,3,4,5
3.0,2.5096090490116175e-05,10.69293155670166,7.421125221252441,3.8886181354522704,-10.690765190124512
3.0,2.6282092872357943e-05,10.70911922454834,7.642759609222412,4.076001071929932,-10.204279708862305
3.0,3.4140013206133915e-05,10.503824043273926,7.554466104507446,3.9234120845794678,-10.395226860046387
3.0,3.78342979344142e-05,10.408068943023682,7.545427036285401,3.884144830703735,-10.177383327484131
3.0,5.379595010485699e-05,10.194620037078858,7.4630168914794925,3.731063652038574,-10.373058223724366
3.0,5.2599363073669046e-05,10.250350093841552,7.568241977691651,3.8208871841430665,-9.993680286407471
3.0,6.248241405977372e-05,10.104477787017823,7.585267829895019,3.623538064956665,-10.167513179779053
3.0,8.347479592906798e-05,10.036099052429199,7.820385074615478,3.929914426803589,-9.940536880493164
3.0,8.043517294383815e-05,9.998532009124755,7.80919075012207,3.7871588230133058,-9.89777593612671
3.0,0.00010314728280067695,9.869134426116943,7.79675931930542,3.744935321807861,-9.619888591766358
3.0,0.00014481721163093364,9.75795021057129,8.014852857589721,3.8240256309509277,-9.610936546325684
3.0,0.00014991048490394624,9.696309852600098,7.896403646469116,3.7624925136566163,-9.580306816101075
3.0,0.00019097006091589656,9.505271720886231,7.808087873458862,3.638260316848755,-9.575499725341796
3.0,0.0002664298820794262,9.473084735870362,8.172333431243896,3.8283730030059813,-9.307503795623779
3.0,0.00029400837639169804,9.391242408752442,8.097617912292481,3.7011168956756593,-9.15111083984375
3.0,0.0004314191652443677,9.350057792663574,8.409788370132446,3.8895617961883544,-8.817656326293946
3.0,0.00048256537953636215,9.202583980560302,8.307675981521607,3.8124340057373045,-8.884543514251709
3.0,0.0007023547810520455,9.05430202484131,8.369427633285522,3.7651866912841796,-8.912754440307618
3.0,0.0007423756202085233,8.919771671295166,8.21202039718628,3.420341396331787,-9.143147182464599
3.0,0.0010331920592946378,8.925076007843018,8.572153186798095,3.7209941864013674,-8.713625431060791
3.0,0.0015325727056838552,8.581838989257813,8.283651971817017,3.5471275806427003,-8.703352355957032
3.0,0.0013381257186886237,8.782687377929687,8.564993858337402,3.736259651184082,-8.484887504577637
3.0,0.001717773463422077,8.615025615692138,8.532226943969727,3.590373134613037,-8.592027568817139
3.0,0.0023746240142097415,8.471699047088624,8.596344614028931,3.5545246601104736,-8.565527439117432
3.0,0.00299264719257828,8.330941009521485,8.628299713134766,3.389240598678589,-8.437618637084961
3.0,0.0036881967484198273,8.302759456634522,8.74709768295288,3.4637084007263184,-8.363149547576905
3.0,0.004809503458491978,8.11121072769165,8.700210285186767,3.3496323108673094,-8.409724235534668
3.0,0.005931392575984848,8.04768409729004,8.783536624908447,3.377233457565308,-8.145852279663085
3.0,0.006689025564979993,7.983500862121582,8.785883712768555,3.21244478225708,-8.384153366088867
3.0,0.01097772032315269,7.691529560089111,8.779229640960693,3.2322421312332152,-8.077967309951783
3.0,0.013676256255668555,7.6700506687164305,9.005088329315186,3.220492935180664,-7.941359567642212
3.0,0.012686196919179089,7.6499169826507565,8.874174690246582,3.1707907915115356,-7.930050468444824
3.0,0.017561852638803443,7.499739933013916,8.9955322265625,3.211595582962036,-7.895648622512818
3.0,0.021804479012275942,7.384125518798828,8.984289741516113,3.0263594150543214,-7.874515724182129
3.0,0.027135901617144596,7.319728374481201,9.109372806549072,3.190484571456909,-7.672557592391968
3.0,0.035314622693126824,7.132344913482666,9.068167591094971,3.140596842765808,-7.451176929473877
3.0,0.04436126780104139,7.122730827331543,9.233410835266113,3.0887359380722046,-7.473190212249756
3.0,0.05265803658027944,7.075001907348633,9.432501220703125,3.3234959125518797,-7.070893287658691
3.0,0.07455830831552265,6.831604099273681,9.36095962524414,3.1526880502700805,-7.149537467956543
3.0,0.0905833085353775,6.718781232833862,9.398351192474365,3.0709936380386353,-7.084881162643432
3.0,0.1151204889095806,6.534599113464355,9.365455532073975,2.9567498445510862,-7.115102100372314
3.0,0.15721404549758639,6.381258392333985,9.44510622024536,2.950831747055054,-6.946235179901123
3.0,0.2303964234977321,6.187634134292603,9.571149349212646,2.8075100898742678,-6.947920274734497
3.0,0.2583853231283082,6.121533298492432,9.636189937591553,2.7716726064682007,-6.757565116882324
3.0,0.30857654482368707,5.935410022735596,9.561421394348145,2.61466498374939,-6.734759140014648
3.0,0.4434523604842354,5.716722679138184,9.76445369720459,2.7154947757720946,-6.476396274566651
3.0,0.46849418463523884,5.746573257446289,9.951494407653808,2.720655059814453,-6.371747016906738
3.0,0.5512819206206532,5.649494791030884,10.13300609588623,2.7319661140441895,-6.210471487045288
3.0,0.6187472042557098,5.374548482894897,9.931757926940918,2.4165666580200194,-6.241844987869262
3.0,0.6519736186609713,5.2950560569763185,9.9965425491333,2.3836693286895754,-6.277563285827637
0.0,0.6923951056776749,5.086289548873902,9.992343997955322,2.324770450592041,-6.083994626998901
0.0,0.6905127040820324,5.201878023147583,10.195153903961181,2.386531209945679,-5.8706879138946535
0.0,0.6528132176547765,5.385935688018799,10.117753601074218,2.241160345077515,-5.919561290740967
0.0,0.5937608790203421,5.535993146896362,10.109961795806885,2.401387357711792,-5.765503168106079
0.0,0.5310599641520394,5.683549880981445,10.103096961975098,2.299969434738159,-5.886187171936035
0.0,0.4251912109976167,6.065841484069824,10.37041425704956,2.8220200061798097,-5.418045330047607
0.0,0.3706761872436398,6.198959302902222,10.391188526153565,2.9927507400512696,-5.5434023380279545
0.0,0.29956313938081214,6.475459146499634,10.56863088607788,3.247356343269348,-5.3654083728790285
0.0,0.2602475682326578,6.488070392608643,10.383737468719483,3.2299861907958984,-5.3067668914794925
0.0,0.21275797795654078,6.636496829986572,10.376405239105225,3.3687552213668823,-5.315049266815185
0.0,0.1385727553619775,6.938117933273316,10.41186876296997,3.5469836950302125,-5.347351980209351
0.0,0.11713605329071443,7.094305515289307,10.493207263946534,3.821101999282837,-5.100562858581543
0.0,0.10514073887675361,7.230356359481812,10.611572742462158,4.1528276920318605,-4.980396890640259
0.0,0.06824749560470526,7.41781005859375,10.45482177734375,4.110292935371399,-5.118185997009277
0.0,0.0525407837162706,7.651756525039673,10.568278121948243,4.405343866348266,-4.849824285507202
0.0,0.047098182225622884,7.656957578659058,10.477760791778564,4.54758517742157,-4.802965688705444
0.0,0.03110675312726184,7.9760528087615965,10.582867527008057,4.669997501373291,-4.896833372116089
0.0,0.026350286766733594,8.064290189743042,10.585296440124512,4.740058755874633,-4.850780916213989
0.0,0.021317182170752045,8.189089488983154,10.544135475158692,4.940144014358521,-4.6755341529846195
0.0,0.014734207175396629,8.364341449737548,10.477471828460693,4.844553089141845,-4.880753898620606
0.0,0.011130993467046723,8.449992179870605,10.332921409606934,5.078447723388672,-4.81967306137085
0.0,0.0074741829440244855,8.823937606811523,10.60981502532959,5.394008827209473,-4.563264560699463
0.0,0.008090126268697106,8.719424533843995,10.537968349456786,5.3018097400665285,-4.664117240905762
0.0,0.0047716140436766885,9.013455581665038,10.500908851623535,5.495976257324219,-4.610286712646484
0.0,0.0041143675768499375,9.062522506713867,10.396816825866699,5.477341508865356,-4.6692828178405765
0.0,0.003765046770656067,9.092278480529785,10.374771118164062,5.545735502243042,-4.566645812988281
0.0,0.002811669109288422,9.23975191116333,10.350038814544678,5.739140844345092,-4.53707332611084
0.0,0.001939072319463766,9.50550355911255,10.44677677154541,5.784738540649414,-4.644414901733398
0.0,0.0017341303083568964,9.517119216918946,10.368088340759277,5.990989017486572,-4.454818820953369
0.0,0.001301662229024869,9.606946086883545,10.212101268768311,5.865627336502075,-4.450034523010254
0.0,0.0011771812932001285,9.73855905532837,10.379044437408448,6.040110635757446,-4.376910305023193
0.0,0.0007769692464343763,9.952787971496582,10.35013656616211,6.29109148979187,-4.30515079498291
0.0,0.0006642714664779018,10.032438373565673,10.32368450164795,6.238847875595093,-4.425129699707031
0.0,0.0005569497280189385,10.172438716888427,10.381800079345703,6.324488592147827,-4.531407165527344
0.0,0.0005083373652616498,10.112430858612061,10.185248756408692,6.3557287693023685,-4.394900321960449
0.0,0.0003057233816779199,10.483190059661865,10.347492599487305,6.64074559211731,-4.1500168800354
0.0,0.0003130481938448453,10.405621814727784,10.231505393981934,6.521602582931519,-4.3476615905761715
0.0,0.00030204296572427256,10.530059432983398,10.367159843444824,6.739175510406494,-4.329542922973633
0.0,0.00024259028788374844,10.559528064727782,10.2484525680542,6.6673197746276855,-4.3873138427734375
0.0,0.00020118674272406927,10.531912899017334,9.974071216583251,6.512578535079956,-4.571437740325928
0.0,0.00016610988873725082,10.759877967834473,10.171707820892333,6.832708644866943,-4.29045934677124
0.0,0.00017477430507960773,10.61938180923462,9.950503540039062,6.658218288421631,-4.558285903930664
0.0,0.0001249282785257733,10.860372924804688,10.086068916320801,6.741847658157349,-4.426769065856933
0.0,0.00012071073037499715,10.90360221862793,10.10697774887085,6.907326555252075,-4.445186424255371
0.0,0.00011010209321902009,10.993663120269776,10.162952613830566,7.038816595077515,-4.432654094696045
0.0,9.99990476993387e-05,10.947832775115966,9.96181869506836,6.911170148849488,-4.586829471588135
0.0,7.278650008785159e-05,11.065944480895997,9.713837814331054,6.957369661331176,-4.59565954208374
0.0,6.489055066409894e-05,11.354574871063232,10.208385944366455,7.380961608886719,-4.360253238677979
0.0,5.610681245356143e-05,11.2274995803833,9.733390617370606,6.895043516159058,-4.836640548706055
0.0,5.525942611295593e-05,11.266181755065919,9.758412265777588,7.124787330627441,-4.773799324035645
0.0,4.970311357536573e-05,11.406176471710205,9.905229473114014,7.318679475784302,-4.527523994445801
3.0,2.5639673092117148e-05,10.569163036346435,7.29519567489624,3.6527997493743896,-10.695259761810302
3.0,2.9076812772245564e-05,10.556505393981933,7.4116565704345705,3.884159708023071,-10.560565376281739
3.0,3.065681513532445e-05,10.602429962158203,7.489943408966065,4.08693118095398,-10.24096221923828
3.0,3.841991963928128e-05,10.334329795837402,7.386427211761474,3.7490017414093018,-10.321058654785157
3.0,4.376087272195564e-05,10.344178104400635,7.606265497207642,3.9235825061798097,-10.027961444854736
3.0,4.8308441898559044e-05,10.241832828521728,7.509308767318726,3.789112663269043,-10.02951135635376
